title,link,abstract
"[PDF][PDF] Avifaunal Diversity and Community Structure in Universitas Brawijaya Forest, East Java, Indonesia",https://www.academia.edu/download/102188530/30622.pdf,"… Universitas Brawijaya Forest (UBF) serves as an education forest under the management of 
Universitas Brawijaya. … We are grateful to Universitas Brawijaya for supporting this research. …"
… Konsumen Terhadap Keputusan Pembelian (Survei pada Mahasiswa Fakultas Ilmu Administrasi Angkatan 2013/2014 Universitas Brawijaya Malang yang Pernah …,https://www.neliti.com/publications/86934/analisis-pengaruh-faktor-faktor-psikologi-konsumen-terhadap-keputusan-pembelian,"Penelitian ini bertujuan untuk menjelaskan faktor-faktor yang mempengaruhi psikologi 
konsumen, untuk mengetahui dan menjelaskan pengaruh faktor-faktor yang terbentuk terhadap …"
Pengaruh Media Sosial Instagram@ exploremalang terhadap Minat Berkunjung Followers ke Suatu Destinasi (Survey Pada Pengunjung Kampung Warna-Warni …,http://repository.ub.ac.id/172241/,"Penelitian ini dilatar belakangi oleh kemajuan teknologi yang memberikan pengaruh terhadap 
perkembangan internet di Indonesia. Penggunaan internet tersebut memunculkan tren …"
Penerapan Value Engineering Pada Pembangunan Gedung Mipa Center Universitas Brawijaya Malang,http://eprints.itn.ac.id/2192/,"… Dalam penerapan Value Engineering (Rekayasa Nilai) dilakukan pada pekerjaan balok 
dan kolom di proyek pembangunan MIPA CENTER Universitas Brawijaya Malang, dengan …"
[PDF][PDF] Pengaruh keadilan distributif dan prosedural terhadap kepuasan kerja tenaga kependidikan Non Pegawai Negeri Sipil (Non PNS) di Universitas Brawijaya,https://scholar.archive.org/work/3wmsg7oqh5cvld6azkctmb5lum/access/wayback/https://jiap.ub.ac.id/index.php/jiap/article/download/757/1297,"… penelitian adalah Kantor Pusat Universitas Brawijaya dengan target populasi para tenaga 
kependidikan non PNS di Kantor Pusat Universitas Brawijaya, dengan populasi sebanyak …"
The impact of website quality on consumer satisfaction and purchase intention (study case of e-commerce Lazada Indonesia in Malang city),http://repository.ub.ac.id/165367/,"Penelitian ini bertujuan untuk (1) menjelaskan pengaruh Website Quality terhadap Consumer 
Satisfaction, (2) menjelaskan pengaruh Consumer Satisfaction terhadap Purchase …"
Analisis Sentimen Opini Publik pada Twitter terhadap Efek Pembelajaran Daring di Universitas Brawijaya menggunakan Metode K-Nearest Neighbor,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/9494,"… pihak kemahasiswaan Universitas Brawijaya untuk mendapat umpan balik (feedback). Hasil 
penelitian ini telah diserahkan kepada pihak kemahasiswaan Universitas Brawijaya pada …"
"Pengaruh Inflasi, BI Rate dan Nilai Tukar Terhadap Return Saham (Studi Pada Perusahaan Subsektor Food & Beverages Yang Terdaftar Di Bursa Efek Indonesia …",http://repository.ub.ac.id/165849/,"Penelitian ini bertujuan untuk mengetahui pengaruh inflasi, BI rate dan nilai tukar terhadap 
return saham di perusahaan food & beverages yang terdaftar di Bursa Efek Indonesia 2013-…"
[PDF][PDF] … dengan Algoritma Apriori Untuk Frekuensi Analisis Keranjang Belanja pada Data Transaksi Penjualan (Studi Kasus di Swalayan KPRI Universitas Brawijaya),https://core.ac.uk/download/pdf/591684675.pdf,"Penelitian ini berupaya mengembangkan strategi bisnis peletakkan barang belanjaan yang 
disesuaikan dengan pola konsumsi konsumen di Swalayan KPRI Universitas Brawijaya …"
"Pengaruh perputaran modal kerja, ukuran perusahaan, dan diversifikasi terhadap profitabilitas (Studi pada Perusahaan food and beverage yang terdaftar di BEI …",http://repository.ub.ac.id/10181/,"Penelitian ini dilakukan untuk mengetahui pengaruh perputaran modal kerja, ukuran 
perusahaan, dan diversifikasi terhadap profitabilitas secara simultan dan parsial. Data yang …"
Pengaruh Content Marketing Terhadap Purchase Intention Pada Fan Apparel Dengan Customer Engagement Sebagai Variable Mediasi (Studi Pada Akun Instagram …,http://repository.ub.ac.id/188507/,"Penelitian ini bertujuan untuk mengetahui pengaruh content marketing terhadap purchase 
intention yang dimediasi oleh customer engagement. Jenis penelitian ini adalah explanatory …"
Gambaran Masalah Gizi pada 1000 HPK di Kota dan Kabupaten Malang (Illustration of Nutritional Problem in the First 1000 Days of Life in Both City and District of …,https://search.proquest.com/openview/427a34f8ff76ec85f0dceb53b81f8bc3/1?pq-origsite=gscholar&cbl=2048000,"… Penelitian ini menganalisis database dan laporan kegiatan survei gizi (Pre Dietetics Internship, 
Program Studi Ilmu Gizi-Universitas Brawijaya) di wilayah Kota dan Kabupaten Malang …"
Ketahanan Beberapa Varietas Jagung (Zea Mays L.) Terhadap Serangan Penyakit Hawar Daun (Exserohilum Turcicum (Pass.) Leonard Et Sugss.),http://repository.ub.ac.id/129433/,"… Penelitian Ini Dilakukan Di Laboratorium Penyakit, Fakultas Pertanian, Universitas Brawijaya 
Dan Di Desa Gunungsari, Kecamatan Bumiaji, Kota Batu Pada Bulan Maret 2013 Hingga …"
[HTML][HTML] Model pengembangan pendidikan agama Islam di perguruan tinggi umum: Studi multisitus di Universitas Brawijaya dan Universitas Negeri Malang,http://etheses.uin-malang.ac.id/id/eprint/6225,"… terkecuali antara Universitas Brawijaya dan Universitas Negeri … Islam di Universitas Brawijaya 
dan Universitas Negeri Malang; … di Universitas Brawijaya dan Universitas Negeri Malang. …"
Pengaruh Corporate Social Responsibility Terhadap Kinerja Keuangan Perusahaan Perbankan,http://repository.ub.ac.id/106635/,"Penelitian ini bertujuan untuk menganalisis pengaruh corporate social responsibility terhadap 
kinerja keuangan perusahaan perbankan. Kinerja keuangan diproksikan dengan ROA, …"
[PERNYATAAN][C] Kualitas Pelayanan Administrasi Akademik di Perguruan Tinggi (Studi pada Fakultas Ilmu Administrasi Universitas Brawijaya),/citations?user=_qYejLwAAAAJ&hl=id&oi=sra,
Determinan persepsi etika mahasiswa akuntansi dengan love of money sebagai variabel intervening,http://repository.ub.ac.id/107140/,"… Populasi dari penelitian ini adalah mahasiswa S1 dan S2 Akuntansi Universitas Brawijaya, 
yang telah menempuh mata kuliah Etika Bisnis dan Profesi. Jumlah sampel yang digunakan …"
Analisis Pengaruh Literasi Keuangan Syariah Terhadap Keputusan Membuka Rekening Bank Syariah (Studi Pada Mahasiswa Islam Kota Malang),http://repository.ub.ac.id/187033/,"Mahasiswa sebagai kaum terpelajar dan terdidik menjadi salah satu pilar pembangunan 
bangsa seharusnya sudah memahami literasi keuangan syariah sejak dini karena Mahasiswa …"
Pengaruh Corporate Social Responsibility Terhadap Kepuasan Kerja Dan Komitmen Organisasi (Penelitian Mengenai Internal Corporate Social Responsibility Pada …,http://repository.ub.ac.id/119397/,"Penelitian ini bertujuan untuk mengetahui pengaruh Corporate Social Responsibility 
terhadap kepuasan kerja, mengetahui pengaruh Corporate Social Responsibility terhadap …"
Potensi antagonis jamur endofit pada tanaman lada (Piper nigrum L.) terhadap jamur Phytophthora capsici Leionian penyebab penyakit busuk pangkal batang,http://repository.ub.ac.id/129820/,"Lada merupakan jenis tanaman rempah yang memiliki peranan penting dalam perekonomian 
nasional. Namun, pada kurun waktu 2003-2012 ekspor lada Indonesia menurun akibat …"
Peran artificial intelligence terhadap optimalisasi pembelajaran mahasiswa Universitas Brawijaya,https://www.jurnal.medanresourcecenter.org/index.php/MULTIVERSE/article/view/1172,"… pembelajaran pada kalangan mahasiswa Universitas Brawijaya secara mendetail. Seperti 
… Data primer dalam penelitian ini diperoleh dari mahasiswa Universitas Brawijaya yang …"
Hubungan Konsumsi Minuman Berpemanis dengan Kejadian Kegemukan pada Remaja di SMP Negeri 1 Bandung (Correlation of Sweetened-Drink Consumption …,https://search.proquest.com/openview/bac4cba7558bf81ca9e6e071e2efd1de/1?pq-origsite=gscholar&cbl=2048000,"… 1 Program Studi Ilmu Gizi Fakultas Kedokteran Universitas Brawijaya * Alamat 
korespondensi, E-… dari komite etik penelitian FK Universitas Brawijaya No. 456/EC/KEPK-S1GZ/08/2014. …"
Pengaruh Rasio Keuangan Terhadap Kinerja Keuangan Bank Syariah (Studi pada Bank Umum Syariah yang Terdaftar di Otoritas Jasa Keuangan Republik …,http://repository.ub.ac.id/161861/,"Penelitian ini dilakukan bertujuan untuk mengetahui pengaruh Capital Adequacy Ratio (CAR), 
Non Perfroming Financing (NPF), Operational Efficiency Ratio (OER), dan Financing to …"
"Traceability of Halal Control Point in material, production, and serving to support halal certification in Universitas Brawijaya canteen",https://journal.uinsgd.ac.id/index.php/ijhar/article/view/11401,"… This study aims to trace the HCP on materials, processing and serving in Universitas 
Brawijaya (UB) Canteen, then provide improvement. This research used seven criteria of HAS…"
"Customer loyalty, through customer satisfaction in customers pt. xyz",https://dspace.uc.ac.id/handle/123456789/2915,"… Liliana Dewi Universitas Ciputra Surabaya … Makalah dibacakan dalam Pelatihan Structural 
Equation Modeling, Program Pascasarjana Universitas Katolik Widya Mandala, Surabaya. …"
Pengaruh Manajemen Talenta Terhadap Kinerja Karyawan (Studi Pada Karyawan PT Pertamina Geothermal Energy Area Ulubelu).,http://repository.ub.ac.id/162669/,"Pada dasarnya, setiap perusahaan ingin menguasai persaingan bisnis dan juga pasar. 
Dalam mewujudkan hal tersebut terdapat tiga aset yang harus dimiliki oleh sebuah perusahan …"
Pengembangan Sistem Informasi Manajemen Pelaporan Sarana dan Prasarana Studi pada Fakultas Ilmu Komputer Universitas Brawijaya,http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/3288,"… (FILKOM) Universitas Brawijaya adalah fakultas dibawah naungan Universitas Brawijaya, … 
atau melalui website EComplaint Universitas Brawijaya. Permasalahan yang muncul dari …"
… pada mahasiswa Program Studi Administrasi Bisnis angkatan 2010/2011 dan 2011/2012 Fakultas Ilmu Administrasi Universitas Brawijaya yang membeli produk …,https://www.neliti.com/publications/80911/pengaruh-atribut-produk-terhadap-keputusan-pembelian-survei-pada-mahasiswa-progr,"Penelitian ini bertujuan untuk mengetahui pengaruh Atribut Produk terhadap Keputusan 
Pembelian. Variabel bebas yang digunakan dalam penelitian ini adalah Harga, Kualitas, …"
Pengaruh remunerasi dan beban kerja terhadap motivasi kerja dan produktivitas kerja (Survey Pada Dosen di Lingkungan Universitas Brawijaya),http://repository.ub.ac.id/162350/,"Penelitian ini bertujuan untuk mengetahui pengaruh remunerasi terhadap motivasi kerja, 
pengaruh beban kerja terhadap motivasi kerja, pengaruh motivasi kerja terhadap produktivitas …"
… Ambassador Terhadap Repurchase Intention Yang Dimediasi Oleh Brand Awareness Shopee Indonesia (Studi Pada Pengguna Shopee di Universitas Brawijaya),https://jimfeb.ub.ac.id/index.php/jimfeb/article/view/5819,"… Penelitian ini menggunakan sampel sebanyak 130 responden pengguna Shopee di 
Universitas Brawijaya yang pernah melakukan transaksi pembelian melalui Shopee paling tidak …"
Inkubasi Bisnis untuk Mahasiswa melalui Program Mahasiswa Wirausaha (PMW) di Universitas Brawijaya: Perspektif Mahasiswa,https://www.journalstkippgrisitubondo.ac.id/index.php/PKWU/article/view/536,"… Universitas Brawijaya (UB), sebagai salah satu PTN … yang diadakan oleh universitas dapat 
mendorong siswa memiliki … pada siswa di ruang lingkup universitas. Sehingga penelitian ini …"
Karakteristik dan klasifikasi tanah pada lahan kering dan lahan yang disawahkan di Kecamatan Perak Kabupaten Jombang,http://repository.ub.ac.id/129268/,"Proses penyawahan dan pelumpuran pada lahan sawah menyebabkan proses pembentukan 
tanah sawah berbeda dengan tanah yang tidak disawahkan. Perubahan tanah kering …"
Perbaikian Sifat Fisik dan Kimia Tanah Lempung Berpasir Melalui Aplikasi Bakteri Lactobacillus fermentum,http://repository.ub.ac.id/129713/,"… Penelitian dilaksanakan di Laboratorium Bakteriologi, Biologi Tanah, Fisika Tanah, Kimia 
Tanah dan Mikrobiologi Universitas Brawijaya Malang, berlangsung pada bulan November …"
"Analisis proses pelaksanaan rekrutmen, seleksi, dan penempatan kerja karyawan (Studi pada Hotel dan Restoran Mahkota Plengkung Banyuwangi)",http://repository.ub.ac.id/165676/,"Karyawan merupakan asset bagi sebuah perusahaan dalam menjalankan tujuannya agar 
tercapai apa yang dicita-citakan, untuk itu peranan karyawan adalah suatu sumber daya …"
Determinan audit delay dan pengaruhnya terhadap reaksi investor (Studi empiris pada perusahaan yang listing di BEI tahun 2007-2008),http://repository.ub.ac.id/159205/,"Audit delay dapat terjadi di semua sektor usaha. Audit delay merupakan rentang waktu yang 
dibutuhkan oleh auditor untuk mengaudit perusahaan dari tahun fiskal perusahaan sampai …"
Pengaruh Penambahan Tepung Garut (Maranta Arrundinaceae) Terhadap Kualitas Fisik Dan Organoleptik Nugget Kelinci,http://repository.ub.ac.id/136974/,"… Hasil Ternak Fakultas Peternakan Universitas Brawijaya, Laboratorium Sentral Dan Ilmu 
Hayati, Universitas Brawijaya Malang Dan Laboratorium Dasar Bersama Universitas Airlangga, …"
"Pengaruh orientasi pasar, inovasi, orientasi kewirausahaan terhadap keunggulan bersaing dan kinerja pemasaran (Studi pada Kuliner Kafe kota Malang)",http://repository.ub.ac.id/8503/,"Penelitian ini bertujuan untuk mengetahui dan menjelaskan: (1) pengaruh orientasi pasar 
terhadap keunggulan bersaing: (2) pengaruh Inovasi terhadap Keunggulan Bersaing: (3) …"
Analisis PAD dan Dana Perimbangan Terhadap Indeks Pembangunan Manusia Kabupaten/Kota di Jawa Timur.,http://repository.ub.ac.id/106776/,"Penelitian ini bertujuan untuk mengetahui pengaruh realisasi pendapatan asli daerah (PAD), 
realisasi dana perimbangan (dana alokasi umum, dana alokasi khusus, dana bagi hasil) …"
Pengaruh celebrity endorser dan electronic word of mouth terhadap minat beli dan dampaknya terhadap keputusan pembelian (Survei pada Konsumen Zoya Fashion …,http://repository.ub.ac.id/172353/,"Penelitian ini bertujuan untuk (1) menjelaskan pengaruh Celebrity Endorser terhadap Minat 
Beli, (2) menjelaskan pengaruh Celebrity Endorser terhadap Keputusan Pembelian, (3) …"
Analisis Tingkat Kenyamanan Lingkungan di Universitas Brawijaya Kota Malang,https://jpt.ub.ac.id/index.php/jpt/article/view/195,"… vegetasi dengan tingkat kenyamanan di lingkungan Universitas Brawijaya (UB) kota Malang… 
tingkat kenyamanan menunjukan lingkungan Universitas Brawijaya tergolong dalam tingkat …"
[PDF][PDF] Kompetensi Dosen Menurut Mahasiswa Psikologi Universitas Brawijaya,https://core.ac.uk/download/pdf/229330352.pdf,"… dosen menurut mahasiswa psikologi Univesitas Brawijaya. Penelitian ini menggunakan … 
Sampel dalam penelitian ini adalah mahasiswa Psikologi Universitas Brawijaya Angkatan …"
"Pengaruh Struktur Aktiva, Ukuran Perusahaan, dan Profitabilitas Terhadap Struktur Modal (Studi Pada Perusahaan Makanan dan Minuman yang Terdaftar di Bursa …",http://repository.ub.ac.id/3257/,"Penelitian ini bertujuan untuk mengetahui dan menjelaskan pengaruh variabel struktur 
aktiva, ukuran perusahaan, dan profitabilitas secara simultan terhadap struktur modal, serta …"
Environmental effects of ecotourism in Indonesia,https://search.proquest.com/openview/3ea99fd31c78682360894f01f31c5d24/1?pq-origsite=gscholar&cbl=2047999,"The ecotourism is global issues who most talked lately in Indonesia, it is one of the activities 
special tourist interest which low impacts on natural tourism. The presence of ecotourism in …"
Analisis Faktor-Faktor Yang Mempengaruhi Penggunaan Layanan Go-Pay (Mobile Payment) Pada Pelanggan Go-Jek (Studi Pada Mahasiswa Universitas Brawijaya …,http://repository.ub.ac.id/178720/,"Seiring dengan perkembangan zaman yang semakin modern, semua aktivitas seakan tidak 
mampu terlepas dari keberadaan teknologi. Inovasi - inovasi baru sangat diperlukan pada …"
Gambaran tingkat keparahan maloklusi pada pasien orthodonti antara tahun 2012-2015 dan 2015-2018 di RS Universitas Brawijaya menggunakan indeks ICON,https://eprodenta.ub.ac.id/index.php/eprodenta/article/view/78,"… Rumah Sakit Universitas Brawijaya merupakan Rumah Sakit pendidikan tempat dokter gig 
… maloklusi pasien yang dirawat di RS Universitas Brawijaya antara tahun 2012-2015 dengan …"
Analisis Risiko Berdasarkan Aspek Waktu Dengan Metode Montecarlo Pada Proyek Gedung Baru Di Universitas Brawijaya,https://www.neliti.com/publications/120944/analisis-risiko-berdasarkan-aspek-waktu-dengan-metode-montecarlo-pada-proyek-ged,"Pembangunan suatu gedung bertingkat tidak luput dari timbulnya berbagai macam risiko. 
Hal ini disebabkan karena besarnya bobot pekerjaan dan juga tingginya bangunan dengan …"
Analisis model komunikasi antarbudaya: Studi kasus komunikasi mahasiswa Papua dan Jawa di Universitas Brawijaya,https://profit.ub.ac.id/index.php/profit/article/view/459,"Penelitian ini bertujuan untuk menganalisis komunikasi antarbudaya (KAB) mahasiswa 
Papua dan Jawa di Universitas Brawijaya (UB) danÂ menemukan model KAB yang …"
Perancangan Instalasi Listrik Pada Blok Pasar Modern Dan Apartemen Di Gedung Kawasan Pasar Terpadu Blimbing Malang,http://repository.ub.ac.id/143130/,"… Data tersebut adalah data sekunder yang didapatkan dari Unit Usaha dan Kerjasama 
Badan Penelitian dan Pengabdian kepada Masyarakat Fakultas Teknik Universitas Brawijaya. …"
… Sistem Manajemen Notulensi dan Dokumentasi Rapat Berbasis Web (Studi Kasus: Jurusan Teknik Informatika Fakultas Ilmu Komputer Universitas Brawijaya),http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/7210,"Rapat merupakan bagian dari kegiatan penting pegawai civitas dalam Fakultas Ilmu Komputer 
Universitas Brawijaya untuk merundingkan atau menyelesaikan suatu masalah yang …"
Pengaruh kualitas pelayanan terhadap kepuasan konsumen pada restoran pizza hut malang town square,http://repository.ub.ac.id/172726/,"Penelitian ini bertujuan untuk menjelaskan dan mengetahui pengaruh kualitas pelayanan 
terhadap kepuasan konsumen secara bersama-sama maupun parsial serta untuk …"
Pengembangan Sistem Anggaran dan Akuntansi Badan Layanan Umum Universitas Brawijaya,http://repository.ub.ac.id/159380/,"Penelitian ini mencoba memahami pengembangan sistem anggaran dan akuntansi BLU 
UB dari sisi perubahan organisasinya ( organizational change ) dengan menggunakan …"
Aplikasi Teori Konsumsi Keynes Terhadap Pola Konsumsi Makanan Masyarakat Indonesia “,http://repository.ub.ac.id/106863/,"Penelitian ini bertujuan untuk: (1) Mengetahui bagaimana pola konsumsi makanan masyarakat 
Indonesia. (2) Mengetahui bagaimana pengaruh pendapatan per kapita masyarakat …"
Hubungan body condition score terhadap service per conception dan calving interval sapi potong Peranakan Ongole di Kecamatan Babat Kabupaten Lamongan,http://repository.ub.ac.id/137623/,"Keberhasilan usaha perkembangbiakan sangat terkait dengan tingkat produktifitas dan 
reproduksi. Banyak faktor yang mempengaruhi reproduksi diantaranya angka kawin per …"
Kajian analisis pushover untuk performance based design pada gedung fakultas ilmu sosial dan politik (fisip) Universitas Brawijaya,https://www.neliti.com/publications/189104/kajian-analisis-pushover-untuk-performance-based-design-pada-gedung-fakultas-ilm,"… Pada analisis ini dilakukan pemodelan dari gedung fakultas ilmu sosial dan politik Universitas 
Brawijaya, lalu gedung tersebut dianalisis untuk mengetahui simpangan antar lantainya, …"
Desain Sistem Informasi Pemasaran Berbasis Website Untuk Promosi (Studi Kasus pada Kedai Ayam Geprak & Sambal Bawang Malang),http://repository.ub.ac.id/9721/,"Penelitian ini berjudul Desain Sistem Informasi Pemasaran Berbasis Website untuk Promosi 
yang dilakukan di Kedai Ayam Geprak & Sambal Bawang yang berlokasi di Kota Malang. …"
… Peningkatan Kemampuan Perawat Dalam Implementasi Model Asuhan Keperawatan Profesional (Makp) Di Ruang Rawat Inap Rumah Sakit Universitas Brawijaya …,https://cjpm.ub.ac.id/index.php/cjpm/article/view/3,"… peningkatan kemampuan perawat dalam implementasi model asuhan keperawatan 
profesional di ruang rawat inap Rumah Sakit Universitas Brawijaya tercantum pada tabel berikut. …"
Aplikasi rfid untuk sistem presensi mahasiswa di universitas brawijaya berbasis protokol internet,https://www.neliti.com/publications/116181/aplikasi-rfid-untuk-sistem-presensi-mahasiswa-di-universitas-brawijaya-berbasis,"… Universitas yang memiliki jumlah mahasiswa ribuan tentunya sangat membutuhkan … satu 
universitas yang masih menggunakan sistem presensi manual adalah Universitas Brawijaya …"
[PDF][PDF] … dan problem focused coping dalam menjelaskan stres akademik pada mahasiswa tingkat akhir Fakultas Ilmu Sosial dan Ilmu Politik Universitas Brawijaya,https://www.academia.edu/download/31790970/Peran_Neuroticism_dan_Problem_Focused_Coping.pdf,"Penelitian ini bertujuan untuk mengetahui peran neuroticism dan problem focused coping 
dalam menjelaskan stres akademik pada mahasiswa tingkat akhir Fakultas Ilmu Sosial dan …"
Pengaruh Sales Promotion Dan Kualitas Pelayanan Terhadap Kepuasan Konsumen Serta Dampaknya Pada Minat Pembelian Ulang (Survei pada Konsumen Jasa …,http://repository.ub.ac.id/162636/,"Penelitian ini bertujuan untuk (1) menjelaskan pengaruh Sales Promotion terhadap Kepuasan 
Konsumen, (2) menjelaskan pengaruh Sales Promotion terhadap Minat Pembelian Ulang…"
Pengaruh Work-Family Conflict Terhadap Kepuasan Kerja Dan Kinerja (Studi Pada Karyawan Wanita Rumah Sakit Permata Bunda Malang),http://repository.ub.ac.id/9644/,"Penelitian ini bertujuan untuk mendeskripsikan dan menjelaskan pengaruh variabel Work 
Family Conflict(X) terhadap kepuasan kerja (Y1) dan kinerja (Y2). Jenis penelitian yang …"
"Pengaruh Inflasi, Nilai Tukar Dan Suku Bunga Terhadap Financial Distress (Studi Pada Semua Perusahaan Yang Terdaftar Di Bursa Efek Indonesia Periode 2013 …",http://repository.ub.ac.id/172301/,"Kondisi keuangan suatu perusahaan dapat dipengaruhi oleh faktor internal ataupun faktor 
eksternal. Permasalahan ekonomi merupakan permasalahan faktor eksternal yang masih …"
"… Jatidiri dan Daya Saing Koperasi dengan Pendekatan Development Ladder Assesment (DLA) Studi pada KUD Subur, KPRI Universitas Brawijaya, dan KWSU BAM …",https://jurnaljam.ub.ac.id/index.php/jam/article/view/811,"Penelitian ini bertujuan untuk mengkaji secara teoritis, variabel-variabel DLA dapat 
dijadikan alat ukur jatidiri suatu koperasi. Konsep DLA dalam penelitian ini diterapkan untuk …"
… kemanfaatan dan sikap pengguna terhadap minat menggunakan internet (Studi pada tenaga kependidikan di Fakultas Ilmu Administrasi Universitas Brawijaya …,https://www.neliti.com/publications/76406/pengaruh-persepsi-kemanfaatan-dan-sikap-pengguna-terhadap-minat-menggunakan-inte,"… informasi berbasis internet salah satunya adalah Universitas Brawijaya. Universitas Brawijaya 
telah menyediakan berbagai fasilitas pendukung kinerja karyawan seperti penyediaan Wi…"
. Pengaruh Kualitas Produk dan Brand Image terhadap Minat Beli (Survei pada Pembeli di Gerai Starbucks di Kota Surabaya),http://repository.ub.ac.id/162615/,"Penelitian ini bertujuan untuk: 1. Mengetahui pengaruh kualitas produk terhadap minat beli,2. 
Mengetahui apakah citra merk berpengaruh terhadap minat beli,3.Apakah kualitas produk …"
[PDF][PDF] Kajian jenis-jenis burung di Desa Ngadas sebagai dasar perencanaan jalur pengamatan burung (birdwatching),https://www.academia.edu/download/82675678/111.pdf,"Penelitian ini dilakukan dengan tujuan untuk mengetahui jenis-jenis serta sebaran spasial 
burung-burung yang ada di desa Ngadas. Penelitian ini dilaksanakan pada bulan Agustus …"
Efek Penambahan Jus Daun Sirih (Piper Bettle Linn) Sebagai Aditif Pakan Terhadap Sifat Antibakteri Dan Performans Ayam Petelur.,http://repository.ub.ac.id/159021/,"… Fakultas Kedokteran Universitas Airlangga Surabaya dan … Mikrobiologi Fakultas Kedokteran 
Universitas Brawijaya Malang. … Fakultas Kedokteran Universitas Brawijaya Malang. Tujuan …"
… Terhadap Keputusan Pembelian (Studi Pada Mahasiswa Fakultas Ilmu Administrasi (FIA) Jurusan Administrasi Bisnis Universitas Brawijaya Angkatan 2012-2013 …,https://www.neliti.com/publications/84972/pengaruh-iklan-terhadap-brand-awareness-dan-dampaknya-terhadap-keputusan-pembeli,"Penelitian ini bertujuan untuk menjelaskan pengaruh iklan terhadap brand awareness pengaruh 
iklan terhadap keputusan pembelian, pengaruh brand awareness terhadap keputusan …"
Analisis Dampak Sosial Ekonomi Pengguna Jalan Akibat Kemacetan Lalulintas (Studi Kasus Area Sekitar Universitas Brawijaya Malang),https://jimfeb.ub.ac.id/index.php/jimfeb/article/view/835,"bayar jujungnet ciri ciri khodam aktif raja bandot_togel login aladdin666 user area kakek 
merah 88 indobetku slot_login erina sugondo icafe jakarta 526bet link data rekap hk pt mnc …"
Jaringan Syaraf Tiruan Perambatan Balik untuk Klasifikasi Covid-19 Berbasis Tekstur Menggunakan Orde Pertama Berdasarkan Citra Chest X-Ray,https://etheses.uinsgd.ac.id/id/eprint/67409,"Covid-2019 pertama kali muncul di kota Wuhan, Cina pada Desember 2019, kemudian 
menyebar dengan cepat ke seluruh dunia dan menjadi pandemi. Pandemi Covid-19 telah …"
Analisis Implementasi Strategi Content Marketing Dalam Meningkatkan Customer Engagement (Studi pada Strategi Content Marketing Amstirdam Coffee Malang),http://repository.ub.ac.id/172695/,"Penelitian ini memiliki latar belakang berupa perkembangan pemasaran terutama pada Digital 
Marketing. Penelitian ini bertujuan untuk: (1) Mengetahui dan menjelaskan implementasi …"
… jejaring sosial sebagai media peningkat minat berwirausaha mahasiswa untuk berbisnis online (studi pada mahasiswa jurusan ilmu ekonomi Universitas Brawijaya),https://jimfeb.ub.ac.id/index.php/jimfeb/article/view/1138,"… Populasi pada penelitian ini adalah mahasiswa semester 6 Jurusan Ilmu Ekonomi Universitas 
Brawijaya yang telah lulus mata kuliah KWU dan memilih twitter untuk mempromosikan …"
Evaluasi Kebijakan Internasionalisasi Universitas Brawijaya Dalam Rangka Menuju World Class University,https://jiap.ub.ac.id/index.php/jiap/article/view/770,"… Brawijaya University has committed to become a world-class university through its policies 
to support the goal of Universitas Brawijaya become World Class University. To reach that …"
Analisis pengaruh investasi terhadap pertumbuhan ekonomi (Studi pada 33 Provinsi di Indonesia),http://repository.ub.ac.id/9983/,"Ketimpangan pendapatan identik menjadi masalah yang sering di hadapi oleh negara 
berkembang. Ketimpangan pendapatan yang cenderung tinggi dan ekstrim jika tidak segera …"
Pengaruh citra merek destinasi terhadap keputusan berkunjung dan kepuasan pengunjung serta dampaknya pada minat kunjung ulang (Survei pada Pengunjung …,http://repository.ub.ac.id/8993/,"Penelitian ini bertujuan untuk mengetahui dan menguji pengaruh antara: (1) Citra merek 
destinasi terhadap keputusan berkunjung generasi millennial; (2) Citra merek destinasi …"
Fitoremediasi air tercemar tembaga (cu) menggunakan salvinia molesta dan pistia stratiotes serta pengaruhnya terhadap budidaya tanaman brassica rapa,http://repository.ub.ac.id/6694/,"… soil laboratorary Faculty of Agriculture University of Brawijaya and chemistry laboratorary 
Faculty of Mathematic and Science University of Brawijaya. This research was conducted in …"
Pengaruh Love Of Money Dan Perilaku Tidak Etis Terhadap Kecenderungan Kecurangan (Studi Kasus Karyawan Bagian Keuangan Universitas Brawijaya Malang),http://repository.ub.ac.id/174126/,"… Sampel penelitian ini adalah karyawan bagian keuangan di Universitas Brawijaya Malang. 
Terdapat 94 data berhasil dikumpulkan menggunakan teknik pengumpulan data yaitu …"
… Terhadap Keputusan Pembelian (Survei Pada Mahasiswa Fakultas Ilmu Administrasi Jurusan Administrasi Bisnis Universitas Brawijaya Malang Yang Memutuskan …,https://www.neliti.com/publications/84529/pengaruh-faktor-psikologis-terhadap-keputusan-pembelian-survei-pada-mahasiswa-fa,"Hasil analisis faktor menunjukkan Faktor Psikologis memiliki lima faktor yaitu Sikap, Motivasi, 
Pembelajaran, Persepsi dan Kepribadian. Kelima faktor tersebut kemudian dimasukkan ke …"
